contractID,symbol,expiration,strike,type,last,mark,bid,bid_size,ask,ask_size,volume,open_interest,date,implied_volatility,delta,gamma,theta,vega,rho
IBM171215C00200000,IBM,2017-12-15,200.00,call,0.00,0.01,0.00,0,0.03,21,0,0,2017-11-15,0.36906,0.00224,0.00045,-0.00184,0.00297,0.00026
IBM171215P00200000,IBM,2017-12-15,200.00,put,0.00,53.12,51.50,11,54.75,8,0,0,2017-11-15,0.59223,-0.95718,0.00365,-0.03174,0.03840,-0.15939
IBM171215C00205000,IBM,2017-12-15,205.00,call,0.00,0.01,0.00,0,0.03,20,0,0,2017-11-15,0.39559,0.00211,0.00040,-0.00186,0.00281,0.00025
IBM171215P00205000,IBM,2017-12-15,205.00,put,0.00,58.45,57.15,11,59.75,8,0,0,2017-11-15,0.70533,-0.93767,0.00413,-0.05460,0.05176,-0.16141
IBM171215C00210000,IBM,2017-12-15,210.00,call,0.00,0.01,0.00,0,0.04,15,0,0,2017-11-15,0.42119,0.00199,0.00036,-0.00188,0.00266,0.00023
IBM171215P00210000,IBM,2017-12-15,210.00,put,0.00,63.50,62.25,11,64.75,8,0,0,2017-11-15,0.75503,-0.93724,0.00388,-0.05908,0.05203,-0.16551
IBM171215C00215000,IBM,2017-12-15,215.00,call,0.00,0.01,0.00,0,0.03,17,0,0,2017-11-15,0.44619,0.00189,0.00032,-0.00190,0.00254,0.00022
IBM171215P00215000,IBM,2017-12-15,215.00,put,0.00,68.40,67.05,11,69.75,8,0,0,2017-11-15,0.77347,-0.94479,0.00342,-0.05406,0.04705,-0.17045
IBM171215C00220000,IBM,2017-12-15,220.00,call,0.00,0.01,0.00,0,0.04,20,0,0,2017-11-15,0.47043,0.00181,0.00029,-0.00192,0.00244,0.00021
IBM171215P00220000,IBM,2017-12-15,220.00,put,0.00,73.50,72.20,11,74.80,8,0,0,2017-11-15,0.83155,-0.94123,0.00334,-0.06176,0.04943,-0.17421
IBM171215C00225000,IBM,2017-12-15,225.00,call,0.00,0.01,0.00,0,0.03,14,0,0,2017-11-15,0.49391,0.00173,0.00027,-0.00194,0.00234,0.00020
IBM171215P00225000,IBM,2017-12-15,225.00,put,0.00,78.50,77.25,11,79.75,8,0,0,2017-11-15,0.86798,-0.94290,0.00313,-0.06300,0.04832,-0.17852
IBM171215C00230000,IBM,2017-12-15,230.00,call,0.00,0.01,0.00,0,0.04,14,0,0,2017-11-15,0.51677,0.00166,0.00025,-0.00195,0.00226,0.00019
IBM171215P00230000,IBM,2017-12-15,230.00,put,0.00,83.12,81.50,11,84.75,8,0,0,2017-11-15,0.80823,-0.96478,0.00228,-0.03697,0.03276,-0.18496
IBM171215C00235000,IBM,2017-12-15,235.00,call,0.00,0.01,0.00,0,0.03,14,0,0,2017-11-15,0.53903,0.00160,0.00023,-0.00197,0.00218,0.00019
IBM171215P00235000,IBM,2017-12-15,235.00,put,0.00,88.20,86.65,11,89.75,8,0,0,2017-11-15,0.86432,-0.96104,0.00231,-0.04395,0.03557,-0.18869
IBM171215C00240000,IBM,2017-12-15,240.00,call,0.00,0.01,0.00,0,0.03,14,0,0,2017-11-15,0.56067,0.00154,0.00021,-0.00198,0.00211,0.00018
IBM171215P00240000,IBM,2017-12-15,240.00,put,0.00,93.67,92.25,11,95.10,8,0,0,2017-11-15,1.00624,-0.93935,0.00283,-0.07759,0.05066,-0.19056
IBM171222C00105000,IBM,2017-12-22,105.00,call,0.00,42.45,40.20,2,44.70,11,0,0,2017-11-15,0.55244,0.97786,0.00204,-0.02167,0.02471,0.10278
IBM171222P00105000,IBM,2017-12-22,105.00,put,0.06,0.01,0.00,0,0.22,30,0,1,2017-11-15,0.37485,-0.00190,0.00034,-0.00143,0.00283,-0.00029
IBM171222C00110000,IBM,2017-12-22,110.00,call,0.00,37.45,35.20,2,39.70,2,0,0,2017-11-15,0.48445,0.97552,0.00253,-0.02098,0.02689,0.10750
IBM171222P00110000,IBM,2017-12-22,110.00,put,0.00,0.01,0.00,0,0.19,11,0,0,2017-11-15,0.32714,-0.00216,0.00044,-0.00140,0.00319,-0.00033
IBM171222C00115000,IBM,2017-12-22,115.00,call,0.00,32.45,30.20,2,34.70,11,0,0,2017-11-15,0.41876,0.97269,0.00321,-0.02019,0.02947,0.11215
IBM171222P00115000,IBM,2017-12-22,115.00,put,0.00,0.01,0.00,0,0.28,17,0,0,2017-11-15,0.28111,-0.00249,0.00059,-0.00136,0.00362,-0.00038
IBM171222C00120000,IBM,2017-12-22,120.00,call,0.00,27.48,25.20,11,29.75,11,0,0,2017-11-15,0.36418,0.96594,0.00443,-0.02106,0.03539,0.11618
IBM171222P00120000,IBM,2017-12-22,120.00,put,0.06,0.01,0.00,0,0.10,21,0,1,2017-11-15,0.23675,-0.00294,0.00081,-0.00133,0.00420,-0.00045
IBM171222C00125000,IBM,2017-12-22,125.00,call,0.00,22.50,20.20,11,24.80,2,0,0,2017-11-15,0.30641,0.95815,0.00623,-0.02110,0.04187,0.12007
IBM171222P00125000,IBM,2017-12-22,125.00,put,0.00,0.10,0.03,71,0.16,59,0,0,2017-11-15,0.25992,-0.02154,0.00424,-0.00838,0.02415,-0.00331
IBM171222C00130000,IBM,2017-12-22,130.00,call,0.00,17.50,15.40,2,19.60,11,0,0,2017-11-15,0.24422,0.94984,0.00904,-0.01987,0.04842,0.12390
IBM171222P00130000,IBM,2017-12-22,130.00,put,0.39,0.18,0.11,11,0.25,115,0,7,2017-11-15,0.22913,-0.04035,0.00809,-0.01239,0.04065,-0.00620
IBM171222C00135000,IBM,2017-12-22,135.00,call,6.90,12.75,11.95,1,13.55,1,0,2,2017-11-15,0.21815,0.90104,0.01705,-0.02785,0.08157,0.12143
IBM171222P00135000,IBM,2017-12-22,135.00,put,0.36,0.33,0.24,58,0.42,1,7,2,2017-11-15,0.19650,-0.07750,0.01577,-0.01768,0.06797,-0.01189
IBM171222C00137000,IBM,2017-12-22,137.00,call,0.00,10.90,10.20,60,11.60,83,0,0,2017-11-15,0.20641,0.87142,0.02172,-0.03115,0.09833,0.11889
IBM171222P00137000,IBM,2017-12-22,137.00,put,0.00,0.45,0.35,30,0.54,2,0,0,2017-11-15,0.18583,-0.10534,0.02094,-0.02093,0.08536,-0.01616
IBM171222C00138000,IBM,2017-12-22,138.00,call,0.00,10.07,9.00,94,11.15,4,0,0,2017-11-15,0.20763,0.84538,0.02446,-0.03489,0.11142,0.11585
IBM171222P00138000,IBM,2017-12-22,138.00,put,0.00,0.54,0.43,16,0.65,195,0,0,2017-11-15,0.18187,-0.12464,0.02412,-0.02305,0.09622,-0.01913
IBM171222C00139000,IBM,2017-12-22,139.00,call,0.00,8.85,8.20,119,9.50,67,0,0,2017-11-15,0.17211,0.86047,0.02755,-0.02793,0.10401,0.11934
IBM171222P00139000,IBM,2017-12-22,139.00,put,0.64,0.65,0.54,5,0.76,182,7,2,2017-11-15,0.17806,-0.14728,0.02762,-0.02525,0.10787,-0.02262
IBM171222C00140000,IBM,2017-12-22,140.00,call,4.84,8.03,7.75,1,8.30,54,0,165,2017-11-15,0.17303,0.82815,0.03144,-0.03152,0.11934,0.11535
IBM171222P00140000,IBM,2017-12-22,140.00,put,0.74,0.76,0.67,1,0.85,87,69,14,2017-11-15,0.17257,-0.17125,0.03146,-0.02694,0.11907,-0.02631
IBM171222C00141000,IBM,2017-12-22,141.00,call,0.00,6.85,6.00,86,7.70,3,0,0,2017-11-15,0.14224,0.83740,0.03691,-0.02583,0.11516,0.11793
IBM171222P00141000,IBM,2017-12-22,141.00,put,0.00,0.89,0.79,5,0.99,4,0,0,2017-11-15,0.16708,-0.19910,0.03568,-0.02857,0.13076,-0.03059
IBM171222C00142000,IBM,2017-12-22,142.00,call,0.00,6.50,6.15,211,6.85,249,0,0,2017-11-15,0.17440,0.75314,0.03864,-0.03815,0.14783,0.10572
IBM171222P00142000,IBM,2017-12-22,142.00,put,1.10,1.08,1.00,5,1.17,34,1,4,2017-11-15,0.16404,-0.23446,0.03995,-0.03073,0.14374,-0.03606
IBM171222C00143000,IBM,2017-12-22,143.00,call,0.00,5.67,5.50,21,5.85,161,0,0,2017-11-15,0.16708,0.71907,0.04309,-0.03884,0.15791,0.10148
IBM171222P00143000,IBM,2017-12-22,143.00,put,0.55,1.28,1.17,5,1.40,249,0,7,2017-11-15,0.15931,-0.27231,0.04450,-0.03217,0.15551,-0.04190
IBM171222C00144000,IBM,2017-12-22,144.00,call,4.95,4.92,4.75,23,5.10,6,9,0,2017-11-15,0.16282,0.67706,0.04708,-0.04000,0.16813,0.09597
IBM171222P00144000,IBM,2017-12-22,144.00,put,1.48,1.53,1.43,3,1.63,84,7,28,2017-11-15,0.15550,-0.31607,0.04885,-0.03349,0.16661,-0.04868
IBM171222C00145000,IBM,2017-12-22,145.00,call,4.51,4.25,4.05,49,4.45,127,2,6,2017-11-15,0.16068,0.62916,0.05021,-0.04123,0.17696,0.08951
IBM171222P00145000,IBM,2017-12-22,145.00,put,1.88,1.86,1.74,2,1.99,57,40,15,2017-11-15,0.15382,-0.36614,0.05223,-0.03486,0.17622,-0.05648
IBM171222C00146000,IBM,2017-12-22,146.00,call,3.70,3.58,3.45,23,3.70,208,1,6,2017-11-15,0.15596,0.57913,0.05354,-0.04119,0.18316,0.08273
IBM171222P00146000,IBM,2017-12-22,146.00,put,2.20,2.20,2.11,10,2.29,92,54,20,2017-11-15,0.15001,-0.41853,0.05559,-0.03506,0.18293,-0.06464
IBM171222C00147000,IBM,2017-12-22,147.00,call,2.98,3.06,2.92,1,3.20,27,692,102,2017-11-15,0.15657,0.52478,0.05430,-0.04181,0.18648,0.07515
IBM171222P00147000,IBM,2017-12-22,147.00,put,2.36,2.66,2.55,4,2.77,6,27,22,2017-11-15,0.14971,-0.47497,0.05679,-0.03542,0.18648,-0.07352
IBM171222C00148000,IBM,2017-12-22,148.00,call,2.40,2.53,2.41,1,2.64,10,3,2,2017-11-15,0.15367,0.46964,0.05527,-0.04080,0.18630,0.06747
IBM171222P00148000,IBM,2017-12-22,148.00,put,3.30,3.15,3.00,10,3.30,58,16,52,2017-11-15,0.14803,-0.53224,0.05736,-0.03467,0.18623,-0.08256
IBM171222C00149000,IBM,2017-12-22,149.00,call,2.62,2.08,1.97,1,2.18,6,1,22,2017-11-15,0.15215,0.41432,0.05469,-0.03940,0.18252,0.05967
IBM171222P00149000,IBM,2017-12-22,149.00,put,3.32,3.73,3.60,10,3.85,93,12,10,2017-11-15,0.14803,-0.58854,0.05612,-0.03358,0.18222,-0.09154
IBM171222C00150000,IBM,2017-12-22,150.00,call,1.74,1.70,1.59,2,1.81,10,20,185,2017-11-15,0.15154,0.36087,0.05276,-0.03754,0.17536,0.05209
IBM171222P00150000,IBM,2017-12-22,150.00,put,4.50,4.33,4.20,15,4.45,23,21,61,2017-11-15,0.14620,-0.64463,0.05439,-0.03131,0.17443,-0.10051
IBM171222C00152500,IBM,2017-12-22,152.50,call,0.97,0.95,0.89,5,1.00,5,37,63,2017-11-15,0.14864,0.23783,0.04444,-0.03018,0.14488,0.03450
IBM171222P00152500,IBM,2017-12-22,152.50,put,2.63,6.10,5.75,160,6.45,154,0,67,2017-11-15,0.14376,-0.77007,0.04509,-0.02383,0.14219,-0.12101
IBM171222C00155000,IBM,2017-12-22,155.00,call,0.53,0.55,0.48,5,0.62,159,670,180,2017-11-15,0.15245,0.15168,0.03290,-0.02336,0.11001,0.02206
IBM171222P00155000,IBM,2017-12-22,155.00,put,3.54,8.68,7.55,85,9.80,26,0,26,2017-11-15,0.18629,-0.79744,0.03233,-0.02926,0.13212,-0.12771
IBM171222C00157500,IBM,2017-12-22,157.50,call,0.20,0.33,0.24,1,0.42,5,0,187,2017-11-15,0.15885,0.09643,0.02297,-0.01762,0.08004,0.01404
IBM171222P00157500,IBM,2017-12-22,157.50,put,5.14,10.65,8.55,11,12.75,1,0,5,2017-11-15,0.17120,-0.88579,0.02409,-0.01645,0.09046,-0.14288
IBM171222C00160000,IBM,2017-12-22,160.00,call,0.17,0.20,0.12,10,0.27,142,16,23,2017-11-15,0.16556,0.06105,0.01557,-0.01293,0.05655,0.00890
IBM171222P00160000,IBM,2017-12-22,160.00,put,5.89,13.03,10.90,11,15.15,1,0,4,2017-11-15,0.18385,-0.91723,0.01771,-0.01305,0.07144,-0.14998
IBM171222C00162500,IBM,2017-12-22,162.50,call,0.17,0.11,0.07,26,0.15,23,0,2,2017-11-15,0.16891,0.03573,0.00993,-0.00856,0.03680,0.00522
IBM171222P00162500,IBM,2017-12-22,162.50,put,0.00,15.50,13.40,11,17.60,1,0,0,2017-11-15,0.20504,-0.92983,0.01401,-0.01262,0.06300,-0.15436
IBM171222C00165000,IBM,2017-12-22,165.00,call,0.03,0.07,0.04,20,0.11,19,0,8,2017-11-15,0.17654,0.02307,0.00661,-0.00621,0.02559,0.00337
IBM171222P00165000,IBM,2017-12-22,165.00,put,0.00,17.93,15.65,6,20.20,15,0,0,2017-11-15,0.21693,-0.94642,0.01073,-0.00997,0.05104,-0.15930
IBM171222C00167500,IBM,2017-12-22,167.50,call,0.00,0.01,0.00,0,0.12,20,0,0,2017-11-15,0.15337,0.00451,0.00184,-0.00130,0.00618,0.00066
IBM171222P00167500,IBM,2017-12-22,167.50,put,0.00,20.45,18.30,11,22.60,1,0,0,2017-11-15,0.24391,-0.94721,0.00943,-0.01155,0.05044,-0.16197
IBM171222C00170000,IBM,2017-12-22,170.00,call,0.00,0.01,0.00,0,0.15,123,0,0,2017-11-15,0.16891,0.00413,0.00154,-0.00132,0.00570,0.00061
IBM171222P00170000,IBM,2017-12-22,170.00,put,0.00,22.80,20.50,17,25.10,5,0,0,2017-11-15,0.22669,-0.97455,0.00559,-0.00323,0.02779,-0.16843
IBM171222C00172500,IBM,2017-12-22,172.50,call,0.00,0.01,0.00,0,0.10,3,0,0,2017-11-15,0.18416,0.00382,0.00132,-0.00134,0.00533,0.00056
IBM171222P00172500,IBM,2017-12-22,172.50,put,0.00,25.38,23.05,6,27.70,10,0,0,2017-11-15,0.27166,-0.96285,0.00638,-0.00864,0.03800,-0.16930
IBM171222C00175000,IBM,2017-12-22,175.00,call,0.00,0.01,0.00,0,0.44,8,0,0,2017-11-15,0.19894,0.00356,0.00114,-0.00136,0.00499,0.00052
IBM171222P00175000,IBM,2017-12-22,175.00,put,0.00,27.80,25.50,22,30.10,1,0,0,2017-11-15,0.26647,-0.97675,0.00441,-0.00383,0.02576,-0.17383
IBM171222C00177500,IBM,2017-12-22,177.50,call,0.00,0.01,0.00,0,0.43,8,0,0,2017-11-15,0.21358,0.00335,0.00101,-0.00138,0.00473,0.00049
IBM171222P00177500,IBM,2017-12-22,177.50,put,0.00,30.30,28.00,15,32.60,5,0,0,2017-11-15,0.28583,-0.97756,0.00399,-0.00412,0.02499,-0.17648
IBM171222C00180000,IBM,2017-12-22,180.00,call,0.00,0.01,0.00,0,0.43,5,0,0,2017-11-15,0.22775,0.00316,0.00090,-0.00140,0.00449,0.00046
IBM171222P00180000,IBM,2017-12-22,180.00,put,0.00,32.88,30.55,6,35.20,5,0,0,2017-11-15,0.33232,-0.96738,0.00468,-0.00977,0.03415,-0.17758
IBM171222C00182500,IBM,2017-12-22,182.50,call,0.00,0.01,0.00,0,0.44,16,0,0,2017-11-15,0.24163,0.00299,0.00081,-0.00141,0.00427,0.00044
IBM171222P00182500,IBM,2017-12-22,182.50,put,0.00,35.30,33.05,11,37.55,1,0,0,2017-11-15,0.32348,-0.97886,0.00335,-0.00469,0.02376,-0.18175
IBM171222C00185000,IBM,2017-12-22,185.00,call,0.00,0.01,0.00,0,0.10,6,0,0,2017-11-15,0.25534,0.00285,0.00073,-0.00142,0.00409,0.00041
IBM171222P00185000,IBM,2017-12-22,185.00,put,0.00,37.80,35.50,19,40.10,5,0,0,2017-11-15,0.34193,-0.97935,0.00311,-0.00499,0.02330,-0.18435
IBM171222C00187500,IBM,2017-12-22,187.50,call,0.00,0.01,0.00,0,0.22,15,0,0,2017-11-15,0.26876,0.00272,0.00067,-0.00144,0.00393,0.00040
IBM171222P00187500,IBM,2017-12-22,187.50,put,0.00,40.30,38.00,17,42.60,1,0,0,2017-11-15,0.35992,-0.97982,0.00289,-0.00525,0.02285,-0.18696
IBM171222C00190000,IBM,2017-12-22,190.00,call,0.00,0.01,0.00,0,0.09,9,0,0,2017-11-15,0.28187,0.00261,0.00061,-0.00145,0.00377,0.00038
IBM171222P00190000,IBM,2017-12-22,190.00,put,0.00,42.85,40.50,16,45.20,10,0,0,2017-11-15,0.39757,-0.97436,0.00321,-0.00910,0.02796,-0.18873
IBM171222C00195000,IBM,2017-12-22,195.00,call,0.00,0.01,0.00,0,0.04,5,0,0,2017-11-15,0.30748,0.00241,0.00052,-0.00147,0.00352,0.00035
IBM171222P00195000,IBM,2017-12-22,195.00,put,0.00,47.80,45.50,16,50.10,5,0,0,2017-11-15,0.41235,-0.98089,0.00241,-0.00605,0.02182,-0.19472
IBM171222C00200000,IBM,2017-12-22,200.00,call,0.00,0.01,0.00,0,0.04,5,0,0,2017-11-15,0.33202,0.00224,0.00045,-0.00149,0.00329,0.00032
IBM171222P00200000,IBM,2017-12-22,200.00,put,0.00,52.80,50.50,17,55.10,5,0,0,2017-11-15,0.44619,-0.98138,0.00218,-0.00660,0.02134,-0.19986
IBM171222C00210000,IBM,2017-12-22,210.00,call,0.00,0.01,0.00,0,0.11,4,0,0,2017-11-15,0.37912,0.00199,0.00036,-0.00153,0.00296,0.00029
IBM171222P00210000,IBM,2017-12-22,210.00,put,0.00,62.85,60.50,17,65.20,10,0,0,2017-11-15,0.53278,-0.97762,0.00213,-0.01139,0.02494,-0.20949
IBM171229C00125000,IBM,2017-12-29,125.00,call,0.00,22.62,20.30,2,24.95,11,0,0,2017-11-15,0.29986,0.94837,0.00691,-0.02213,0.05404,0.14090
IBM171229P00125000,IBM,2017-12-29,125.00,put,0.00,0.01,0.00,0,0.17,26,0,0,2017-11-15,0.17760,-0.00353,0.00117,-0.00108,0.00541,-0.00064
IBM171229C00130000,IBM,2017-12-29,130.00,call,0.00,17.65,15.35,30,19.95,2,0,0,2017-11-15,0.24483,0.93483,0.01016,-0.02186,0.06489,0.14449
IBM171229P00130000,IBM,2017-12-29,130.00,put,0.25,0.21,0.16,15,0.26,21,1,1,2017-11-15,0.21693,-0.04485,0.00853,-0.01169,0.04828,-0.00821
IBM171229C00135000,IBM,2017-12-29,135.00,call,0.00,13.22,11.10,11,15.35,1,0,0,2017-11-15,0.24345,0.85866,0.01802,-0.03525,0.11442,0.13633
IBM171229P00135000,IBM,2017-12-29,135.00,put,0.20,0.43,0.38,10,0.49,32,0,12,2017-11-15,0.19330,-0.09121,0.01661,-0.01796,0.08376,-0.01669
IBM171229C00137000,IBM,2017-12-29,137.00,call,0.00,11.10,9.50,66,12.70,86,0,0,2017-11-15,0.20474,0.85449,0.02185,-0.03079,0.11668,0.13814
IBM171229P00137000,IBM,2017-12-29,137.00,put,0.25,0.56,0.50,10,0.62,94,0,13,2017-11-15,0.18202,-0.11915,0.02141,-0.02045,0.10166,-0.02180
IBM171229C00138000,IBM,2017-12-29,138.00,call,10.00,10.07,8.80,62,11.35,79,30,0,2017-11-15,0.18827,0.84873,0.02438,-0.02927,0.11975,0.13836
IBM171229P00138000,IBM,2017-12-29,138.00,put,0.70,0.66,0.59,10,0.73,107,15,0,2017-11-15,0.17821,-0.13883,0.02431,-0.02222,0.11303,-0.02541
IBM171229C00139000,IBM,2017-12-29,139.00,call,0.00,9.28,7.50,92,11.05,85,0,0,2017-11-15,0.19025,0.81902,0.02710,-0.03261,0.13447,0.13405
IBM171229P00139000,IBM,2017-12-29,139.00,put,0.00,0.77,0.69,10,0.85,115,0,0,2017-11-15,0.17364,-0.16040,0.02748,-0.02379,0.12447,-0.02937
IBM171229C00140000,IBM,2017-12-29,140.00,call,0.00,8.35,7.00,79,9.70,81,0,0,2017-11-15,0.18019,0.80076,0.03035,-0.03269,0.14266,0.13193
IBM171229P00140000,IBM,2017-12-29,140.00,put,0.83,0.85,0.74,10,0.97,110,0,4,2017-11-15,0.16556,-0.18044,0.03108,-0.02438,0.13422,-0.03302
IBM171229C00141000,IBM,2017-12-29,141.00,call,0.00,7.08,6.25,230,7.90,193,0,0,2017-11-15,0.14590,0.81301,0.03606,-0.02633,0.13724,0.13563
IBM171229P00141000,IBM,2017-12-29,141.00,put,0.42,1.09,0.97,10,1.21,24,0,3,2017-11-15,0.16724,-0.21695,0.03439,-0.02746,0.15002,-0.03978
IBM171229C00142000,IBM,2017-12-29,142.00,call,6.75,6.70,6.40,122,7.00,186,1,0,2017-11-15,0.17090,0.74148,0.03705,-0.03533,0.16518,0.12341
IBM171229P00142000,IBM,2017-12-29,142.00,put,1.45,1.25,1.18,5,1.31,92,2,0,2017-11-15,0.16160,-0.24766,0.03831,-0.02846,0.16149,-0.04542
IBM171229C00143000,IBM,2017-12-29,143.00,call,0.00,5.95,5.80,11,6.10,91,0,0,2017-11-15,0.16800,0.70463,0.04024,-0.03677,0.17632,0.11778
IBM171229P00143000,IBM,2017-12-29,143.00,put,1.50,1.46,1.39,10,1.54,88,17,0,2017-11-15,0.15718,-0.28403,0.04222,-0.02955,0.17311,-0.05213
IBM171229C00144000,IBM,2017-12-29,144.00,call,0.00,5.22,5.05,10,5.40,88,0,0,2017-11-15,0.16434,0.66506,0.04340,-0.03769,0.18605,0.11164
IBM171229P00144000,IBM,2017-12-29,144.00,put,1.92,1.77,1.65,2,1.89,47,5,0,2017-11-15,0.15641,-0.32812,0.04523,-0.03121,0.18454,-0.06032
IBM171229C00145000,IBM,2017-12-29,145.00,call,4.37,4.53,4.35,20,4.70,75,41,0,2017-11-15,0.16083,0.62189,0.04628,-0.03825,0.19417,0.10482
IBM171229P00145000,IBM,2017-12-29,145.00,put,2.00,2.08,1.97,10,2.20,26,11,10,2017-11-15,0.15321,-0.37328,0.04839,-0.03186,0.19338,-0.06870
IBM171229C00146000,IBM,2017-12-29,146.00,call,4.06,3.88,3.70,26,4.05,75,5,40,2017-11-15,0.15702,0.57558,0.04885,-0.03827,0.20009,0.09739
IBM171229P00146000,IBM,2017-12-29,146.00,put,2.30,2.43,2.34,2,2.52,91,49,21,2017-11-15,0.14971,-0.42180,0.05117,-0.03195,0.19983,-0.07772
IBM171229C00147000,IBM,2017-12-29,147.00,call,3.24,3.30,3.15,10,3.45,2,50,1,2017-11-15,0.15458,0.52614,0.05042,-0.03807,0.20331,0.08932
IBM171229P00147000,IBM,2017-12-29,147.00,put,1.00,2.88,2.78,10,2.98,3,0,11,2017-11-15,0.14894,-0.47367,0.05233,-0.03211,0.20331,-0.08747
IBM171229C00148000,IBM,2017-12-29,148.00,call,3.09,2.77,2.63,8,2.92,5,10,0,2017-11-15,0.15199,0.47500,0.05129,-0.03726,0.20335,0.08089
IBM171229P00148000,IBM,2017-12-29,148.00,put,3.09,3.38,3.25,2,3.50,15,12,32,2017-11-15,0.14788,-0.52627,0.05271,-0.03160,0.20331,-0.09739
IBM171229C00149000,IBM,2017-12-29,149.00,call,0.00,2.32,2.18,7,2.46,18,0,0,2017-11-15,0.15093,0.42386,0.05081,-0.03621,0.20003,0.07237
IBM171229P00149000,IBM,2017-12-29,149.00,put,3.74,3.92,3.80,2,4.05,30,2,9,2017-11-15,0.14635,-0.57912,0.05232,-0.03039,0.19973,-0.10742
IBM171229C00150000,IBM,2017-12-29,150.00,call,2.06,1.92,1.80,2,2.05,5,159,64,2017-11-15,0.14986,0.37361,0.04949,-0.03463,0.19344,0.06393
IBM171229P00150000,IBM,2017-12-29,150.00,put,4.42,4.55,4.40,10,4.70,28,6,15,2017-11-15,0.14666,-0.62948,0.05043,-0.02906,0.19292,-0.11711
IBM171229C00152500,IBM,2017-12-29,152.50,call,1.14,1.14,1.07,1,1.21,5,45,30,2017-11-15,0.14757,0.25761,0.04283,-0.02882,0.16488,0.04431
IBM171229P00152500,IBM,2017-12-29,152.50,put,6.25,6.30,6.15,10,6.45,30,13,44,2017-11-15,0.14590,-0.74498,0.04310,-0.02351,0.16401,-0.13970
IBM171229C00155000,IBM,2017-12-29,155.00,call,0.59,0.72,0.61,4,0.83,2,30,38,2017-11-15,0.15291,0.17555,0.03307,-0.02372,0.13191,0.03026
IBM171229P00155000,IBM,2017-12-29,155.00,put,3.60,8.35,6.75,113,9.95,23,0,2,2017-11-15,0.14879,-0.83140,0.03312,-0.01758,0.12856,-0.15750
IBM171229C00157500,IBM,2017-12-29,157.50,call,0.24,0.44,0.34,10,0.53,15,0,53,2017-11-15,0.15702,0.11505,0.02421,-0.01822,0.09916,0.01987
IBM171229P00157500,IBM,2017-12-29,157.50,put,0.00,10.57,8.55,11,12.60,1,0,0,2017-11-15,0.15184,-0.89305,0.02376,-0.01173,0.09411,-0.17110
IBM171229C00160000,IBM,2017-12-29,160.00,call,0.24,0.24,0.20,10,0.29,1,83,0,2017-11-15,0.15763,0.06904,0.01650,-0.01247,0.06785,0.01195
IBM171229P00160000,IBM,2017-12-29,160.00,put,0.00,12.95,10.65,6,15.25,15,0,0,2017-11-15,0.16236,-0.92481,0.01710,-0.00863,0.07243,-0.17960
IBM171229C00162500,IBM,2017-12-29,162.50,call,0.00,0.21,0.09,29,0.32,74,0,0,2017-11-15,0.17501,0.05646,0.01271,-0.01179,0.05801,0.00976
IBM171229P00162500,IBM,2017-12-29,162.50,put,0.00,15.28,13.00,27,17.55,1,0,0,2017-11-15,0.15382,-0.96496,0.00985,-0.00191,0.03950,-0.18953
IBM171229C00165000,IBM,2017-12-29,165.00,call,0.00,0.12,0.04,34,0.20,62,0,0,2017-11-15,0.17654,0.03438,0.00844,-0.00796,0.03889,0.00595
IBM171229P00165000,IBM,2017-12-29,165.00,put,0.00,17.85,15.60,2,20.10,10,0,0,2017-11-15,0.19025,-0.95393,0.00994,-0.00564,0.04933,-0.19067
IBM171229C00167500,IBM,2017-12-29,167.50,call,0.00,0.01,0.00,0,0.38,5,0,0,2017-11-15,0.14041,0.00451,0.00184,-0.00110,0.00674,0.00079
IBM171229P00167500,IBM,2017-12-29,167.50,put,0.00,20.25,18.00,22,22.50,1,0,0,2017-11-15,0.18446,-0.97581,0.00604,-0.00088,0.02904,-0.19745
IBM171229C00170000,IBM,2017-12-29,170.00,call,0.00,0.01,0.00,0,0.36,174,0,0,2017-11-15,0.15474,0.00414,0.00155,-0.00112,0.00624,0.00072
IBM171229P00170000,IBM,2017-12-29,170.00,put,0.00,22.83,20.55,6,25.10,1,0,0,2017-11-15,0.22653,-0.96266,0.00704,-0.00549,0.04161,-0.19823
IBM171229C00172500,IBM,2017-12-29,172.50,call,0.00,0.01,0.00,0,0.38,33,0,0,2017-11-15,0.16861,0.00382,0.00132,-0.00113,0.00580,0.00067
IBM171229P00172500,IBM,2017-12-29,172.50,put,0.00,25.38,23.05,6,27.70,5,0,0,2017-11-15,0.25748,-0.95741,0.00689,-0.00827,0.04630,-0.20037
IBM171229C00175000,IBM,2017-12-29,175.00,call,0.00,0.01,0.00,0,0.40,59,0,0,2017-11-15,0.18233,0.00358,0.00115,-0.00115,0.00547,0.00062
IBM171229P00175000,IBM,2017-12-29,175.00,put,0.00,27.82,25.50,17,30.15,1,0,0,2017-11-15,0.26220,-0.96761,0.00541,-0.00562,0.03702,-0.20512
IBM171229C00177500,IBM,2017-12-29,177.50,call,0.00,0.01,0.00,0,0.46,28,0,0,2017-11-15,0.19559,0.00335,0.00101,-0.00116,0.00516,0.00058
IBM171229P00177500,IBM,2017-12-29,177.50,put,0.00,30.30,28.00,17,32.60,1,0,0,2017-11-15,0.27486,-0.97169,0.00462,-0.00484,0.03312,-0.20883
