PERMNO,date,TICKER,PRC
90199,2021-08-31,CBRE,96.30000
90199,2021-09-30,CBRE,97.36000
90199,2021-10-29,CBRE,104.08000
90199,2021-11-30,CBRE,95.57000
90199,2021-12-31,CBRE,108.51000
90199,2022-01-31,CBRE,101.34000
90199,2022-02-28,CBRE,96.85000
90199,2022-03-31,CBRE,91.52000
90199,2022-04-29,CBRE,83.04000
90199,2022-05-31,CBRE,82.84000
90199,2022-06-30,CBRE,73.61000
90199,2022-07-29,CBRE,85.62000
90199,2022-08-31,CBRE,78.96000
90199,2022-09-30,CBRE,67.51000
90199,2022-10-31,CBRE,70.94000
90199,2022-11-30,CBRE,79.60000
90199,2022-12-30,CBRE,76.96000
90199,2023-01-31,CBRE,85.51000
90199,2023-02-28,CBRE,85.14000
90199,2023-03-31,CBRE,72.81000
90199,2023-04-28,CBRE,76.66000
90199,2023-05-31,CBRE,74.92000
90199,2023-06-30,CBRE,80.71000
90199,2023-07-31,CBRE,83.31000
90199,2023-08-31,CBRE,85.05000
90215,2010-01-29,CRM,63.55000
90215,2010-02-26,CRM,67.95000
90215,2010-03-31,CRM,74.45000
90215,2010-04-30,CRM,85.60000
90215,2010-05-28,CRM,86.53000
90215,2010-06-30,CRM,85.82000
90215,2010-07-30,CRM,98.95000
90215,2010-08-31,CRM,109.88000
90215,2010-09-30,CRM,111.80000
90215,2010-10-29,CRM,116.07000
90215,2010-11-30,CRM,139.22000
90215,2010-12-31,CRM,132.00000
90215,2011-01-31,CRM,129.14000
90215,2011-02-28,CRM,132.27000
90215,2011-03-31,CRM,133.58000
90215,2011-04-29,CRM,138.60001
90215,2011-05-31,CRM,152.25999
90215,2011-06-30,CRM,148.98000
90215,2011-07-29,CRM,144.71001
90215,2011-08-31,CRM,128.75000
90215,2011-09-30,CRM,114.28000
90215,2011-10-31,CRM,133.17000
90215,2011-11-30,CRM,118.42000
90215,2011-12-30,CRM,101.46000
90215,2012-01-31,CRM,116.80000
90215,2012-02-29,CRM,143.16000
90215,2012-03-30,CRM,154.50999
90215,2012-04-30,CRM,155.73000
90215,2012-05-31,CRM,138.62000
90215,2012-06-29,CRM,138.25999
90215,2012-07-31,CRM,124.36000
90215,2012-08-31,CRM,145.17999
90215,2012-09-28,CRM,152.69000
90215,2012-10-31,CRM,145.98000
90215,2012-11-30,CRM,157.67000
90215,2012-12-31,CRM,168.10001
90215,2013-01-31,CRM,172.13000
90215,2013-02-28,CRM,169.22000
90215,2013-03-28,CRM,178.83000
90215,2013-04-30,CRM,41.11000
90215,2013-05-31,CRM,42.33000
90215,2013-06-28,CRM,38.18000
90215,2013-07-31,CRM,43.75000
90215,2013-08-30,CRM,49.13000
90215,2013-09-30,CRM,51.91000
90215,2013-10-31,CRM,53.36000
90215,2013-11-29,CRM,52.09000
90215,2013-12-31,CRM,55.19000
90215,2014-01-31,CRM,60.53000
90215,2014-02-28,CRM,62.37000
90215,2014-03-31,CRM,57.09000
90215,2014-04-30,CRM,51.65000
90215,2014-05-30,CRM,52.63000
90215,2014-06-30,CRM,58.08000
90215,2014-07-31,CRM,54.25000
90215,2014-08-29,CRM,59.09000
90215,2014-09-30,CRM,57.53000
90215,2014-10-31,CRM,63.99000
90215,2014-11-28,CRM,59.87000
90215,2014-12-31,CRM,59.31000
90215,2015-01-30,CRM,56.45000
90215,2015-02-27,CRM,69.38000
90215,2015-03-31,CRM,66.81000
90215,2015-04-30,CRM,72.82000
90215,2015-05-29,CRM,72.75000
90215,2015-06-30,CRM,69.63000
90215,2015-07-31,CRM,73.30000
90215,2015-08-31,CRM,69.36000
90215,2015-09-30,CRM,69.43000
90215,2015-10-30,CRM,77.71000
90215,2015-11-30,CRM,79.69000
90215,2015-12-31,CRM,78.40000
90215,2016-01-29,CRM,68.06000
90215,2016-02-29,CRM,67.75000
90215,2016-03-31,CRM,73.83000
90215,2016-04-29,CRM,75.80000
90215,2016-05-31,CRM,83.71000
90215,2016-06-30,CRM,79.41000
90215,2016-07-29,CRM,81.80000
90215,2016-08-31,CRM,79.42000
90215,2016-09-30,CRM,71.33000
90215,2016-10-31,CRM,75.16000
90215,2016-11-30,CRM,72.00000
90215,2016-12-30,CRM,68.46000
90215,2017-01-31,CRM,79.10000
90215,2017-02-28,CRM,81.35000
90215,2017-03-31,CRM,82.49000
90215,2017-04-28,CRM,86.12000
90215,2017-05-31,CRM,89.64000
90215,2017-06-30,CRM,86.60000
90215,2017-07-31,CRM,90.80000
90215,2017-08-31,CRM,95.49000
90215,2017-09-29,CRM,93.42000
90215,2017-10-31,CRM,102.34000
90215,2017-11-30,CRM,104.32000
90215,2017-12-29,CRM,102.23000
90215,2018-01-31,CRM,113.91000
90215,2018-02-28,CRM,116.25000
90215,2018-03-29,CRM,116.30000
90215,2018-04-30,CRM,120.99000
90215,2018-05-31,CRM,129.33000
90215,2018-06-29,CRM,136.39999
90215,2018-07-31,CRM,137.14999
90215,2018-08-31,CRM,152.67999
90215,2018-09-28,CRM,159.03000
90215,2018-10-31,CRM,137.24001
90215,2018-11-30,CRM,142.75999
90215,2018-12-31,CRM,136.97000
90215,2019-01-31,CRM,151.97000
90215,2019-02-28,CRM,163.64999
90215,2019-03-29,CRM,158.37000
90215,2019-04-30,CRM,165.35001
90215,2019-05-31,CRM,151.41000
90215,2019-06-28,CRM,151.73000
90215,2019-07-31,CRM,154.50000
90215,2019-08-30,CRM,156.07001
90215,2019-09-30,CRM,148.44000
90215,2019-10-31,CRM,156.49001
90215,2019-11-29,CRM,162.89000
90215,2019-12-31,CRM,162.64000
90215,2020-01-31,CRM,182.31000
90215,2020-02-28,CRM,170.39999
90215,2020-03-31,CRM,143.98000
90215,2020-04-30,CRM,161.95000
90215,2020-05-29,CRM,174.78999
90215,2020-06-30,CRM,187.33000
90215,2020-07-31,CRM,194.85001
90215,2020-08-31,CRM,272.64999
90215,2020-09-30,CRM,251.32001
90215,2020-10-30,CRM,232.27000
90215,2020-11-30,CRM,245.80000
90215,2020-12-31,CRM,222.53000
90215,2021-01-29,CRM,225.56000
90215,2021-02-26,CRM,216.50000
90215,2021-03-31,CRM,211.87000
90215,2021-04-30,CRM,230.32001
90215,2021-05-28,CRM,238.10001
90215,2021-06-30,CRM,244.27000
90215,2021-07-30,CRM,241.92999
90215,2021-08-31,CRM,265.26999
90215,2021-09-30,CRM,271.22000
90215,2021-10-29,CRM,299.69000
90215,2021-11-30,CRM,284.95999
90215,2021-12-31,CRM,254.13000
90215,2022-01-31,CRM,232.63000
90215,2022-02-28,CRM,210.53000
90215,2022-03-31,CRM,212.32001
90215,2022-04-29,CRM,175.94000
90215,2022-05-31,CRM,160.24001
90215,2022-06-30,CRM,165.03999
90215,2022-07-29,CRM,184.02000
90215,2022-08-31,CRM,156.12000
90215,2022-09-30,CRM,143.84000
90215,2022-10-31,CRM,162.59000
90215,2022-11-30,CRM,160.25000
90215,2022-12-30,CRM,132.59000
90215,2023-01-31,CRM,167.97000
90215,2023-02-28,CRM,163.61000
90215,2023-03-31,CRM,199.78000
90215,2023-04-28,CRM,198.37000
90215,2023-05-31,CRM,223.38000
90215,2023-06-30,CRM,211.25999
90215,2023-07-31,CRM,225.00999
90215,2023-08-31,CRM,221.46001
90319,2010-01-29,GOOG,529.94397
90319,2010-02-26,GOOG,526.79999
90319,2010-03-31,GOOG,567.12000
90319,2010-04-30,GOOG,525.69501
90319,2010-05-28,GOOG,485.63000
90319,2010-06-30,GOOG,444.95001
90319,2010-07-30,GOOG,484.85001
90319,2010-08-31,GOOG,450.01999
90319,2010-09-30,GOOG,525.78998
90319,2010-10-29,GOOG,613.70001
90319,2010-11-30,GOOG,555.71002
90319,2010-12-31,GOOG,593.96997
90319,2011-01-31,GOOG,600.35999
90319,2011-02-28,GOOG,613.40002
90319,2011-03-31,GOOG,586.76001
90319,2011-04-29,GOOG,544.09998
90319,2011-05-31,GOOG,529.02002
90319,2011-06-30,GOOG,506.38000
90319,2011-07-29,GOOG,603.69000
90319,2011-08-31,GOOG,540.96002
90319,2011-09-30,GOOG,515.03998
90319,2011-10-31,GOOG,592.64001
90319,2011-11-30,GOOG,599.39001
90319,2011-12-30,GOOG,645.90002
90319,2012-01-31,GOOG,580.10999
90319,2012-02-29,GOOG,618.25000
90319,2012-03-30,GOOG,641.23999
90319,2012-04-30,GOOG,604.84998
90319,2012-05-31,GOOG,580.85999
90319,2012-06-29,GOOG,580.07001
90319,2012-07-31,GOOG,632.96997
90319,2012-08-31,GOOG,685.09003
90319,2012-09-28,GOOG,754.50000
90319,2012-10-31,GOOG,680.29761
90319,2012-11-30,GOOG,698.37000
90319,2012-12-31,GOOG,707.38000
90319,2013-01-31,GOOG,755.69000
90319,2013-02-28,GOOG,801.20001
90319,2013-03-28,GOOG,794.18799
90319,2013-04-30,GOOG,824.57001
90319,2013-05-31,GOOG,871.21802
90319,2013-06-28,GOOG,880.37000
90319,2013-07-31,GOOG,887.75000
90319,2013-08-30,GOOG,846.90002
90319,2013-09-30,GOOG,875.90997
90319,2013-10-31,GOOG,1030.57996
90319,2013-11-29,GOOG,1059.58997
90319,2013-12-31,GOOG,1120.70996
90319,2014-01-31,GOOG,1180.96997
90319,2014-02-28,GOOG,1215.65002
90319,2014-03-31,GOOG,1114.51001
90319,2014-04-30,GOOGL,534.88000
90319,2014-05-30,GOOGL,571.65002
90319,2014-06-30,GOOGL,584.66998
90319,2014-07-31,GOOGL,579.54999
90319,2014-08-29,GOOGL,582.35999
90319,2014-09-30,GOOGL,588.40997
90319,2014-10-31,GOOGL,567.87000
90319,2014-11-28,GOOGL,549.08002
90319,2014-12-31,GOOGL,530.65997
90319,2015-01-30,GOOGL,537.54999
90319,2015-02-27,GOOGL,562.63000
90319,2015-03-31,GOOGL,554.70001
90319,2015-04-30,GOOGL,548.77002
90319,2015-05-29,GOOGL,545.32001
90319,2015-06-30,GOOGL,540.03998
90319,2015-07-31,GOOGL,657.50000
90319,2015-08-31,GOOGL,647.82001
90319,2015-09-30,GOOGL,638.37000
90319,2015-10-30,GOOGL,737.39001
90319,2015-11-30,GOOGL,762.84998
90319,2015-12-31,GOOGL,778.01001
90319,2016-01-29,GOOGL,761.34998
90319,2016-02-29,GOOGL,717.21997
90319,2016-03-31,GOOGL,762.90002
90319,2016-04-29,GOOGL,707.88000
90319,2016-05-31,GOOGL,748.84998
90319,2016-06-30,GOOGL,703.53003
90319,2016-07-29,GOOGL,791.34003
90319,2016-08-31,GOOGL,789.84998
90319,2016-09-30,GOOGL,804.06000
90319,2016-10-31,GOOGL,809.90002
90319,2016-11-30,GOOGL,775.88000
90319,2016-12-30,GOOGL,792.45001
90319,2017-01-31,GOOGL,820.19000
90319,2017-02-28,GOOGL,844.92999
90319,2017-03-31,GOOGL,847.79999
90319,2017-04-28,GOOGL,924.52002
90319,2017-05-31,GOOGL,987.09003
90319,2017-06-30,GOOGL,929.67999
90319,2017-07-31,GOOGL,945.50000
90319,2017-08-31,GOOGL,955.23999
90319,2017-09-29,GOOGL,973.71997
90319,2017-10-31,GOOGL,1033.04004
90319,2017-11-30,GOOGL,1036.17004
90319,2017-12-29,GOOGL,1053.40002
90319,2018-01-31,GOOGL,1182.21997
90319,2018-02-28,GOOGL,1103.92004
90319,2018-03-29,GOOGL,1037.14001
90319,2018-04-30,GOOGL,1018.58002
90319,2018-05-31,GOOGL,1100.00000
90319,2018-06-29,GOOGL,1129.18994
90319,2018-07-31,GOOGL,1227.21997
90319,2018-08-31,GOOGL,1231.80005
90319,2018-09-28,GOOGL,1207.07996
90319,2018-10-31,GOOGL,1090.57996
90319,2018-11-30,GOOGL,1109.65002
90319,2018-12-31,GOOGL,1044.95996
90319,2019-01-31,GOOGL,1125.89001
90319,2019-02-28,GOOGL,1126.55005
90319,2019-03-29,GOOGL,1176.89001
90319,2019-04-30,GOOGL,1198.95996
90319,2019-05-31,GOOGL,1106.50000
90319,2019-06-28,GOOGL,1082.80005
90319,2019-07-31,GOOGL,1218.19995
90319,2019-08-30,GOOGL,1190.53003
90319,2019-09-30,GOOGL,1221.14001
90319,2019-10-31,GOOGL,1258.80005
90319,2019-11-29,GOOGL,1304.08997
90319,2019-12-31,GOOGL,1339.39001
90319,2020-01-31,GOOGL,1432.78003
90319,2020-02-28,GOOGL,1339.25000
90319,2020-03-31,GOOGL,1161.94995
90319,2020-04-30,GOOGL,1346.69995
90319,2020-05-29,GOOGL,1433.52002
90319,2020-06-30,GOOGL,1418.05005
90319,2020-07-31,GOOGL,1487.94995
90319,2020-08-31,GOOGL,1629.53003
90319,2020-09-30,GOOGL,1465.59998
90319,2020-10-30,GOOGL,1616.10999
90319,2020-11-30,GOOGL,1754.40002
90319,2020-12-31,GOOGL,1752.64001
90319,2021-01-29,GOOGL,1827.35999
90319,2021-02-26,GOOGL,2021.91003
90319,2021-03-31,GOOGL,2062.52002
90319,2021-04-30,GOOGL,2353.50000
90319,2021-05-28,GOOGL,2356.85010
90319,2021-06-30,GOOGL,2441.79004
90319,2021-07-30,GOOGL,2694.53003
90319,2021-08-31,GOOGL,2893.94995
90319,2021-09-30,GOOGL,2673.52002
90319,2021-10-29,GOOGL,2960.91992
90319,2021-11-30,GOOGL,2837.94995
90319,2021-12-31,GOOGL,2897.04004
90319,2022-01-31,GOOGL,2706.07007
90319,2022-02-28,GOOGL,2701.13989
90319,2022-03-31,GOOGL,2781.35010
90319,2022-04-29,GOOGL,2282.18994
90319,2022-05-31,GOOGL,2275.23999
90319,2022-06-30,GOOGL,2179.26001
90319,2022-07-29,GOOGL,116.32000
90319,2022-08-31,GOOGL,108.22000
90319,2022-09-30,GOOGL,95.65000
90319,2022-10-31,GOOGL,94.51000
90319,2022-11-30,GOOGL,100.99000
90319,2022-12-30,GOOGL,88.23000
90319,2023-01-31,GOOGL,98.84000
90319,2023-02-28,GOOGL,90.06000
90319,2023-03-31,GOOGL,103.73000
90319,2023-04-28,GOOGL,107.34000
90319,2023-05-31,GOOGL,122.87000
90319,2023-06-30,GOOGL,119.70000
90319,2023-07-31,GOOGL,132.72000
90319,2023-08-31,GOOGL,136.17000
90373,2010-01-29,DLR,48.00000
90373,2010-02-26,DLR,51.58000
90373,2010-03-31,DLR,54.20000
90373,2010-04-30,DLR,58.70000
90373,2010-05-28,DLR,56.91000
90373,2010-06-30,DLR,57.68000
90373,2010-07-30,DLR,63.22000
90373,2010-08-31,DLR,59.27000
90373,2010-09-30,DLR,61.70000
90373,2010-10-29,DLR,59.73000
90373,2010-11-30,DLR,52.52000
90373,2010-12-31,DLR,51.54000
90373,2011-01-31,DLR,54.40000
90373,2011-02-28,DLR,58.82000
90373,2011-03-31,DLR,58.14000
90373,2011-04-29,DLR,60.34000
90373,2011-05-31,DLR,62.37000
90373,2011-06-30,DLR,61.78000
90373,2011-07-29,DLR,61.21000
90373,2011-08-31,DLR,59.75000
90373,2011-09-30,DLR,55.16000
90373,2011-10-31,DLR,62.33000
90373,2011-11-30,DLR,63.50000
90373,2011-12-30,DLR,66.67000
90373,2012-01-31,DLR,70.86000
90373,2012-02-29,DLR,72.50000
90373,2012-03-30,DLR,73.97000
90373,2012-04-30,DLR,75.09000
90373,2012-05-31,DLR,70.77000
90373,2012-06-29,DLR,75.07000
90373,2012-07-31,DLR,78.07000
90373,2012-08-31,DLR,74.51000
90373,2012-09-28,DLR,69.85000
90373,2012-10-31,DLR,61.43000
90373,2012-11-30,DLR,64.54000
90373,2012-12-31,DLR,67.89000
90373,2013-01-31,DLR,67.91000
90373,2013-02-28,DLR,66.98000
90373,2013-03-28,DLR,66.91000
90373,2013-04-30,DLR,70.52000
90373,2013-05-31,DLR,60.91000
90373,2013-06-28,DLR,61.00000
90373,2013-07-31,DLR,55.29000
90373,2013-08-30,DLR,55.60000
90373,2013-09-30,DLR,53.10000
90373,2013-10-31,DLR,47.66000
90373,2013-11-29,DLR,47.24000
90373,2013-12-31,DLR,49.12000
90373,2014-01-31,DLR,50.99000
90373,2014-02-28,DLR,54.16000
90373,2014-03-31,DLR,53.08000
90373,2014-04-30,DLR,53.40000
90373,2014-05-30,DLR,57.50000
90373,2014-06-30,DLR,58.32000
90373,2014-07-31,DLR,64.39000
90373,2014-08-29,DLR,65.25000
90373,2014-09-30,DLR,62.38000
90373,2014-10-31,DLR,68.99000
90373,2014-11-28,DLR,70.27000
90373,2014-12-31,DLR,66.30000
90373,2015-01-30,DLR,72.94000
90373,2015-02-27,DLR,66.38000
90373,2015-03-31,DLR,65.96000
90373,2015-04-30,DLR,63.41000
90373,2015-05-29,DLR,66.04000
90373,2015-06-30,DLR,66.68000
90373,2015-07-31,DLR,64.27000
90373,2015-08-31,DLR,63.32000
90373,2015-09-30,DLR,65.32000
90373,2015-10-30,DLR,73.96000
90373,2015-11-30,DLR,72.11000
90373,2015-12-31,DLR,75.62000
90373,2016-01-29,DLR,80.08000
90373,2016-02-29,DLR,79.07000
90373,2016-03-31,DLR,88.49000
90373,2016-04-29,DLR,87.98000
90373,2016-05-31,DLR,95.45000
90373,2016-06-30,DLR,108.99000
90373,2016-07-29,DLR,104.46000
90373,2016-08-31,DLR,99.09000
90373,2016-09-30,DLR,97.12000
90373,2016-10-31,DLR,93.43000
90373,2016-11-30,DLR,92.33000
90373,2016-12-30,DLR,98.26000
90373,2017-01-31,DLR,107.63000
90373,2017-02-28,DLR,108.00000
90373,2017-03-31,DLR,106.39000
90373,2017-04-28,DLR,114.84000
90373,2017-05-31,DLR,118.19000
90373,2017-06-30,DLR,112.95000
90373,2017-07-31,DLR,115.34000
90373,2017-08-31,DLR,118.34000
90373,2017-09-29,DLR,118.33000
90373,2017-10-31,DLR,118.44000
90373,2017-11-30,DLR,116.70000
90373,2017-12-29,DLR,113.90000
90373,2018-01-31,DLR,111.95000
90373,2018-02-28,DLR,100.64000
90373,2018-03-29,DLR,105.38000
90373,2018-04-30,DLR,105.69000
90373,2018-05-31,DLR,107.48000
90373,2018-06-29,DLR,111.58000
90373,2018-07-31,DLR,121.42000
90373,2018-08-31,DLR,124.28000
90373,2018-09-28,DLR,112.48000
90373,2018-10-31,DLR,103.26000
90373,2018-11-30,DLR,115.04000
90373,2018-12-31,DLR,106.55000
90373,2019-01-31,DLR,108.34000
90373,2019-02-28,DLR,113.12000
90373,2019-03-29,DLR,119.00000
90373,2019-04-30,DLR,117.71000
90373,2019-05-31,DLR,117.72000
90373,2019-06-28,DLR,117.79000
90373,2019-07-31,DLR,114.36000
90373,2019-08-30,DLR,123.63000
90373,2019-09-30,DLR,129.81000
90373,2019-10-31,DLR,127.04000
90373,2019-11-29,DLR,120.95000
90373,2019-12-31,DLR,119.74000
90373,2020-01-31,DLR,122.99000
90373,2020-02-28,DLR,120.11000
90373,2020-03-31,DLR,138.91000
90373,2020-04-30,DLR,149.49001
90373,2020-05-29,DLR,143.56000
90373,2020-06-30,DLR,142.11000
90373,2020-07-31,DLR,160.53999
90373,2020-08-31,DLR,155.64999
90373,2020-09-30,DLR,146.75999
90373,2020-10-30,DLR,144.30000
90373,2020-11-30,DLR,134.75000
90373,2020-12-31,DLR,139.50999
90373,2021-01-29,DLR,143.95000
90373,2021-02-26,DLR,134.73000
90373,2021-03-31,DLR,140.84000
90373,2021-04-30,DLR,154.31000
90373,2021-05-28,DLR,151.56000
90373,2021-06-30,DLR,150.46001
90373,2021-07-30,DLR,154.16000
90373,2021-08-31,DLR,163.91000
90373,2021-09-30,DLR,144.45000
90373,2021-10-29,DLR,157.81000
90373,2021-11-30,DLR,167.74001
90373,2021-12-31,DLR,176.87000
90373,2022-01-31,DLR,149.23000
90373,2022-02-28,DLR,134.92000
90373,2022-03-31,DLR,141.80000
90373,2022-04-29,DLR,146.12000
90373,2022-05-31,DLR,139.59000
90373,2022-06-30,DLR,129.83000
90373,2022-07-29,DLR,132.45000
90373,2022-08-31,DLR,123.63000
90373,2022-09-30,DLR,99.18000
90373,2022-10-31,DLR,100.25000
90373,2022-11-30,DLR,112.46000
90373,2022-12-30,DLR,100.27000
90373,2023-01-31,DLR,114.62000
90373,2023-02-28,DLR,104.23000
90373,2023-03-31,DLR,98.31000
90373,2023-04-28,DLR,99.15000
90373,2023-05-31,DLR,102.46000
90373,2023-06-30,DLR,113.87000
90373,2023-07-31,DLR,124.62000
90373,2023-08-31,DLR,131.72000
91233,2010-01-29,MA,249.89999
91233,2010-02-26,MA,224.37000
91233,2010-03-31,MA,254.00000
91233,2010-04-30,MA,248.03999
91233,2010-05-28,MA,201.77000
91233,2010-06-30,MA,199.53000
91233,2010-07-30,MA,210.03999
91233,2010-08-31,MA,198.36000
91233,2010-09-30,MA,224.00000
91233,2010-10-29,MA,240.06000
91233,2010-11-30,MA,237.03000
91233,2010-12-31,MA,224.11000
91233,2011-01-31,MA,236.50999
91233,2011-02-28,MA,240.56000
91233,2011-03-31,MA,251.72000
91233,2011-04-29,MA,275.89001
91233,2011-05-31,MA,287.04999
91233,2011-06-30,MA,301.34000
91233,2011-07-29,MA,303.25000
91233,2011-08-31,MA,329.70999
91233,2011-09-30,MA,317.16000
91233,2011-10-31,MA,347.23999
91233,2011-11-30,MA,374.54999
91233,2011-12-30,MA,372.82001
91233,2012-01-31,MA,355.57001
91233,2012-02-29,MA,420.00000
91233,2012-03-30,MA,420.54001
91233,2012-04-30,MA,452.26999
91233,2012-05-31,MA,406.51001
91233,2012-06-29,MA,430.10999
91233,2012-07-31,MA,436.57001
91233,2012-08-31,MA,422.89999
91233,2012-09-28,MA,451.48001
91233,2012-10-31,MA,460.92999
91233,2012-11-30,MA,488.67999
91233,2012-12-31,MA,491.28000
91233,2013-01-31,MA,518.40002
91233,2013-02-28,MA,517.82001
91233,2013-03-28,MA,541.13000
91233,2013-04-30,MA,552.92999
91233,2013-05-31,MA,570.25000
91233,2013-06-28,MA,574.50000
91233,2013-07-31,MA,610.60999
91233,2013-08-30,MA,606.08002
91233,2013-09-30,MA,672.78003
91233,2013-10-31,MA,717.09998
91233,2013-11-29,MA,760.81000
91233,2013-12-31,MA,835.46002
91233,2014-01-31,MA,75.68000
91233,2014-02-28,MA,77.72000
91233,2014-03-31,MA,74.70000
91233,2014-04-30,MA,73.55000
91233,2014-05-30,MA,76.45000
91233,2014-06-30,MA,73.47000
91233,2014-07-31,MA,74.15000
91233,2014-08-29,MA,75.81000
91233,2014-09-30,MA,73.92000
91233,2014-10-31,MA,83.75000
91233,2014-11-28,MA,87.29000
91233,2014-12-31,MA,86.16000
91233,2015-01-30,MA,82.03000
91233,2015-02-27,MA,90.13000
91233,2015-03-31,MA,86.39000
91233,2015-04-30,MA,90.21000
91233,2015-05-29,MA,92.26000
91233,2015-06-30,MA,93.48000
91233,2015-07-31,MA,97.40000
91233,2015-08-31,MA,92.37000
91233,2015-09-30,MA,90.12000
91233,2015-10-30,MA,98.99000
91233,2015-11-30,MA,97.92000
91233,2015-12-31,MA,97.36000
91233,2016-01-29,MA,89.03000
91233,2016-02-29,MA,86.92000
91233,2016-03-31,MA,94.50000
91233,2016-04-29,MA,96.99000
91233,2016-05-31,MA,95.90000
91233,2016-06-30,MA,88.06000
91233,2016-07-29,MA,95.24000
91233,2016-08-31,MA,96.63000
91233,2016-09-30,MA,101.77000
91233,2016-10-31,MA,107.02000
91233,2016-11-30,MA,102.20000
91233,2016-12-30,MA,103.25000
91233,2017-01-31,MA,106.33000
91233,2017-02-28,MA,110.46000
91233,2017-03-31,MA,112.47000
91233,2017-04-28,MA,116.32000
91233,2017-05-31,MA,122.88000
91233,2017-06-30,MA,121.45000
91233,2017-07-31,MA,127.80000
91233,2017-08-31,MA,133.30000
91233,2017-09-29,MA,141.20000
91233,2017-10-31,MA,148.77000
91233,2017-11-30,MA,150.47000
91233,2017-12-29,MA,151.36000
91233,2018-01-31,MA,169.00000
91233,2018-02-28,MA,175.75999
91233,2018-03-29,MA,175.16000
91233,2018-04-30,MA,178.27000
91233,2018-05-31,MA,190.12000
91233,2018-06-29,MA,196.52000
91233,2018-07-31,MA,198.00000
91233,2018-08-31,MA,215.56000
91233,2018-09-28,MA,222.61000
91233,2018-10-31,MA,197.67000
91233,2018-11-30,MA,201.07001
91233,2018-12-31,MA,188.64999
91233,2019-01-31,MA,211.13000
91233,2019-02-28,MA,224.77000
91233,2019-03-29,MA,235.45000
91233,2019-04-30,MA,254.24001
91233,2019-05-31,MA,251.49001
91233,2019-06-28,MA,264.53000
91233,2019-07-31,MA,272.26999
91233,2019-08-30,MA,281.37000
91233,2019-09-30,MA,271.57001
91233,2019-10-31,MA,276.81000
91233,2019-11-29,MA,292.23001
91233,2019-12-31,MA,298.59000
91233,2020-01-31,MA,315.94000
91233,2020-02-28,MA,290.25000
91233,2020-03-31,MA,241.56000
91233,2020-04-30,MA,274.97000
91233,2020-05-29,MA,300.89001
91233,2020-06-30,MA,295.70001
91233,2020-07-31,MA,308.53000
91233,2020-08-31,MA,358.19000
91233,2020-09-30,MA,338.17001
91233,2020-10-30,MA,288.64001
91233,2020-11-30,MA,336.51001
91233,2020-12-31,MA,356.94000
91233,2021-01-29,MA,316.29001
91233,2021-02-26,MA,353.85001
91233,2021-03-31,MA,356.04999
91233,2021-04-30,MA,382.06000
91233,2021-05-28,MA,360.57999
91233,2021-06-30,MA,365.09000
91233,2021-07-30,MA,385.94000
91233,2021-08-31,MA,346.23001
91233,2021-09-30,MA,347.67999
91233,2021-10-29,MA,335.51999
91233,2021-11-30,MA,314.92001
91233,2021-12-31,MA,359.32001
91233,2022-01-31,MA,386.38000
91233,2022-02-28,MA,360.82001
91233,2022-03-31,MA,357.38000
91233,2022-04-29,MA,363.38000
91233,2022-05-31,MA,357.87000
91233,2022-06-30,MA,315.48001
91233,2022-07-29,MA,353.79001
91233,2022-08-31,MA,324.37000
91233,2022-09-30,MA,284.34000
91233,2022-10-31,MA,328.17999
91233,2022-11-30,MA,356.39999
91233,2022-12-30,MA,347.73001
91233,2023-01-31,MA,370.60001
91233,2023-02-28,MA,355.29001
91233,2023-03-31,MA,363.41000
91233,2023-04-28,MA,380.03000
91233,2023-05-31,MA,365.01999
91233,2023-06-30,MA,393.29999
91233,2023-07-31,MA,394.28000
91233,2023-08-31,MA,412.64001
91937,2010-01-29,PCS,5.63000
91937,2010-02-26,PCS,6.17000
91937,2010-03-31,PCS,7.08000
91937,2010-04-30,PCS,7.63000
91937,2010-05-28,PCS,8.99000
91937,2010-06-30,PCS,8.19000
91937,2010-07-30,PCS,8.95000
91937,2010-08-31,PCS,8.94000
91937,2010-09-30,PCS,10.46000
91937,2010-10-29,PCS,10.40000
91937,2010-11-30,PCS,12.15000
91937,2010-12-31,PCS,12.63000
91937,2011-01-31,PCS,12.93000
91937,2011-02-28,PCS,14.40000
91937,2011-03-31,PCS,16.24000
91937,2011-04-29,PCS,16.83000
91937,2011-05-31,PCS,17.90000
91937,2011-06-30,PCS,17.21000
91937,2011-07-29,PCS,16.28000
91937,2011-08-31,PCS,11.16000
91937,2011-09-30,PCS,8.70500
91937,2011-10-31,PCS,8.50000
91937,2011-11-30,PCS,8.38000
91937,2011-12-30,PCS,8.68000
91937,2012-01-31,PCS,8.84000
91937,2012-02-29,PCS,10.30000
91937,2012-03-30,PCS,9.02000
91937,2012-04-30,PCS,7.30000
91937,2012-05-31,PCS,6.40000
91937,2012-06-29,PCS,6.05000
91937,2012-07-31,PCS,8.76000
91937,2012-08-31,PCS,9.73000
91937,2012-09-28,PCS,11.71000
91937,2012-10-31,PCS,10.21000
91937,2012-11-30,PCS,10.65000
91937,2012-12-31,PCS,9.94000
91937,2013-01-31,PCS,10.03000
91937,2013-02-28,PCS,9.80000
91937,2013-03-28,PCS,10.90000
91937,2013-04-30,PCS,11.84000
91937,2013-05-31,TMUS,21.43000
91937,2013-06-28,TMUS,24.81000
91937,2013-07-31,TMUS,24.11000
91937,2013-08-30,TMUS,23.35000
